Species	RSD	ANI	Reads	Sample
Sphingobium francense	2.238601766389173	76.15114285714286	7	CRF1D68
Sphingobium fuliginis	0.6666666666666666	80.0157	10	CRF1D68
Sphingobium herbicidovorans	0.9642122253007899	78.402	7	CRF1D68
Sphingobium hydrophobicum	2.3484554784561604	77.69276190476191	21	CRF1D68
Sphingobium indicum	1.4142135623730951	83.1174	5	CRF1D68
Sphingobium japonicum	0.9642122253007899	76.86314285714286	7	CRF1D68
Sphingobium lactosutens	1.6711651003993568	78.78327027027026	37	CRF1D68
Sphingobium lucknowense	0.9860132971832694	78.68625	8	CRF1D68
Sphingobium phenoxybenzoativorans	0.8148845426702924	80.384	13	CRF1D68
Sphingobium quiquilliarum	1.245745744914816	78.243	11	CRF1D68
Sphingobium ummariense	0.9628196592573635	79.89923076923077	13	CRF1D68
Sphingobium xenophagum	0.9040262963743211	77.63709090909092	11	CRF1D68
Sphingobium yanoikuyae	0.54854520174988	88.58504032258064	124	CRF1D68
Sphingomonas adhaesiva	1.104921028901948	80.23011111111111	9	CRF1D68
Sphingomonas aeria	0.9860132971832694	77.21675	8	CRF1D68
Sphingomonas aerolata	0.9860132971832694	76.65525	8	CRF1D68
Sphingomonas asaccharolytica	1.7880936529065323	74.02285714285715	7	CRF1D68
Sphingomonas astaxanthinifaciens	0.9860132971832694	75.65125	8	CRF1D68
Sphingomonas aurantiaca	1.0243938285880987	79.4115	12	CRF1D68
Sphingomonas azotifigens	0.6707861703387471	76.60909090909091	11	CRF1D68
Sphingomonas changbaiensis	0.8606629658238704	76.53733333333334	6	CRF1D68
Sphingomonas crusticola	0.9860132971832694	74.307	8	CRF1D68
Sphingomonas desiccabilis	1.1508451001088047	78.15456	25	CRF1D68
Sphingomonas dokdonensis	1.4191155304938667	76.2615	8	CRF1D68
Sphingomonas echinoides	1.6313122626329806	73.37049999999999	18	CRF1D68
Sphingomonas elodea	1.5475986974649023	80.33866666666667	15	CRF1D68
Sphingomonas endophytica	1.2416580548225542	80.28647058823529	17	CRF1D68
Sphingomonas faeni	1.699673171197595	69.39020000000001	5	CRF1D68
Sphingomonas fennica	0.7905694150420949	75.37283333333333	24	CRF1D68
Sphingomonas gei	1.1653431646335017	73.03758333333333	12	CRF1D68
Sphingomonas ginsengisoli	1.7480147469502523	75.55375	4	CRF1D68
Sphingomonas ginsenosidimutans	0.8243315459839662	75.96540909090909	22	CRF1D68
Sphingomonas glacialis	1.355261854357877	80.767	7	CRF1D68
Sphingomonas guangdongensis	1.097134314340639	76.301	12	CRF1D68
Sphingomonas haloaromaticamans	0.6718548123582124	82.5336875	16	CRF1D68
Sphingomonas hankookensis	0.8461970117626564	80.45446666666666	15	CRF1D68
Sphingomonas hengshuiensis	1.1321734832701604	78.98685185185185	27	CRF1D68
Sphingomonas histidinilytica	1.2102979891773307	78.64629411764706	17	CRF1D68
Sphingomonas indica	0.7867608881466227	78.015	17	CRF1D68
Sphingomonas japonica	1.2909944487358054	76.338	4	CRF1D68
Sphingomonas jaspsi	1.1761037176408067	80.80357142857143	7	CRF1D68
Sphingomonas jatrophae	0.6038073644245598	77.26925	16	CRF1D68
Sphingomonas jeddahensis	1.7284832429004495	79.2834	15	CRF1D68
Sphingomonas koreensis	0.834197936713045	79.23752941176471	17	CRF1D68
Sphingomonas laterariae	0.6396420282419218	77.41563636363637	33	CRF1D68
Sphingomonas mali	1.330243333042072	76.25	9	CRF1D68
Sphingomonas melonis	1.0883809088526044	78.46045454545454	11	CRF1D68
Sphingomonas montana	1.1761037176408067	76.09942857142858	7	CRF1D68
Sphingomonas mucosissima	2.1081851067789192	81.241	4	CRF1D68
Sphingomonas naasensis	0.7959954870644664	79.11936363636364	11	CRF1D68
Sphingomonas olei	1.652200594310775	76.63805555555555	18	CRF1D68
Sphingomonas oleivorans	1.2655285457072865	75.47775	32	CRF1D68
Sphingomonas oligophenolica	1.1653431646335017	76.6235	6	CRF1D68
Sphingomonas panacis	1.7230060940112775	77.098375	16	CRF1D68
Sphingomonas parapaucimobilis	0.6707861703387471	76.68472727272727	11	CRF1D68
Sphingomonas paucimobilis	0.843685697138191	79.0738125	16	CRF1D68
Sphingomonas phyllosphaerae	0.7678340712665286	81.02907142857143	14	CRF1D68
Sphingomonas pituitosa	1.0243938285880987	76.42033333333333	12	CRF1D68
Sphingomonas pokkalii	1.2297746456210366	77.83495833333333	24	CRF1D68
Sphingomonas pruni	1.7480147469502523	73.04650000000001	4	CRF1D68
Sphingomonas rubra	0.7959954870644664	78.18072727272727	11	CRF1D68
Sphingomonas sanguinis	0.8198497637473576	75.16077777777778	9	CRF1D68
Sphingomonas sanxanigenens	0.760116950066092	78.21415999999999	25	CRF1D68
Sphingomonas soli	1.6101529717988265	76.10633333333332	3	CRF1D68
Sphingomonas spermidinifaciens	0.8754368385876947	81.1121052631579	19	CRF1D68
Sphingomonas taxi	0.6900655593423543	81.0735	14	CRF1D68
Sphingomonas trueperi	0.9642122253007899	76.07957142857143	7	CRF1D68
Sphingomonas turrisvirgatae	1.8481444370184665	81.86244444444445	9	CRF1D68
Sphingomonas wittichii	0.5534941178138245	75.79837037037036	27	CRF1D68
Sphingomonas yabuuchiae	1.0061539042374907	79.0144	15	CRF1D68
Staphylococcus agnetis	2.025218239184047	71.97155555555555	18	CRF1D68
Staphylococcus argensis	2.406707698514321	74.43784615384615	13	CRF1D68
Staphylococcus argenteus	1.9350903474457664	75.657875	64	CRF1D68
Staphylococcus arlettae	0.9290733161670237	73.73186363636364	22	CRF1D68
Staphylococcus aureus subsp. anaerobius	0.733617369235792	76.54237499999999	16	CRF1D68
Staphylococcus aureus subsp. aureus	1.5298906554026972	76.81503846153846	26	CRF1D68
Staphylococcus auricularis	1.9401475035679396	78.211	14	CRF1D68
Staphylococcus capitis subsp. capitis	1.4945756078556474	74.59023529411765	17	CRF1D68
Staphylococcus capitis subsp. urealyticus	1.2998551872440736	74.26709090909091	22	CRF1D68
Staphylococcus caprae	2.160246899469287	75.752	10	CRF1D68
Staphylococcus carnosus subsp. carnosus	1.3998697856110283	74.362390625	64	CRF1D68
Staphylococcus carnosus subsp. utilis	1.3313133487661142	73.626	17	CRF1D68
Staphylococcus chromogenes	1.4142135623730951	76.1452	10	CRF1D68
Staphylococcus cohnii subsp. cohnii	1.0540925533894598	74.9209	10	CRF1D68
Staphylococcus cohnii subsp. urealyticus	1.6573815433529222	74.72320833333333	24	CRF1D68
Staphylococcus condimenti	1.916465367851149	73.79141666666666	12	CRF1D68
Staphylococcus cornubiensis	1.9309052441091963	74.0291	30	CRF1D68
Staphylococcus delphini	1.6101529717988265	72.10011111111112	9	CRF1D68
Staphylococcus devriesei	1.330243333042072	72.71611111111112	9	CRF1D68
Staphylococcus edaphicus	1.6784098080403818	75.86739393939393	33	CRF1D68
Staphylococcus epidermis	1.684477831477248	76.92472727272727	11	CRF1D68
Staphylococcus equorum subsp. equorum	1.7480147469502523	79.0595	4	CRF1D68
Staphylococcus equorum subsp. linens	1.227262335243029	75.9502	15	CRF1D68
Staphylococcus felis	2.1081851067789192	75.7555	2	CRF1D68
Staphylococcus fleurettii	1.4296488196754653	78.07000000000001	9	CRF1D68
Staphylococcus gallinarum	1.0626625525914952	76.38634285714286	35	CRF1D68
Staphylococcus haemolyticus	0.9254628471643156	75.87070833333334	24	CRF1D68
Staphylococcus hominis subsp. hominis	1.0301118067893096	73.21079411764705	34	CRF1D68
Staphylococcus hominis subsp. novobiosepticus	1.3333333333333333	78.1331	10	CRF1D68
Staphylococcus hyicus	1.699673171197595	75.3014	5	CRF1D68
Staphylococcus intermedius	1.7773185816503247	75.36886363636364	22	CRF1D68
Staphylococcus kloosii	1.204098025873584	74.2608787878788	33	CRF1D68
Staphylococcus lentus	1.7115177268415682	74.70931818181818	22	CRF1D68
Staphylococcus lugdunensis	0.8919244682526197	79.30646153846153	13	CRF1D68
Staphylococcus lutrae	1.1486707293408518	80.61875	8	CRF1D68
Staphylococcus massiliensis	1.2054009511326316	78.45284615384615	13	CRF1D68
Staphylococcus microti	0.9628196592573635	75.51876923076924	13	CRF1D68
Staphylococcus muscae	1.632993161855452	76.9585	10	CRF1D68
Staphylococcus nepalensis	1.1781034420235137	76.95017647058823	17	CRF1D68
Staphylococcus pasteuri	0.5792131234813747	74.50515789473684	19	CRF1D68
Staphylococcus petrasii subsp. croceilyticus	1.5614965913950218	73.19591666666666	12	CRF1D68
Staphylococcus petrasii subsp. jettensis	1.3052600138300812	73.29093333333333	15	CRF1D68
Staphylococcus petrasii subsp. petrasii	1.2973446810947196	75.16665384615385	26	CRF1D68
Staphylococcus petrasii subsp. pragensis	1.4240006242195884	77.8621	40	CRF1D68
Staphylococcus pettenkoferi	1.1781034420235137	73.88611764705882	17	CRF1D68
Staphylococcus piscifermentans	1.536590742882148	73.32425	8	CRF1D68
Staphylococcus pseudintermedius	1.3173978860172217	76.01627272727272	11	CRF1D68
Staphylococcus rostri	1.1790955429299224	77.1962909090909	55	CRF1D68
Staphylococcus saccharolyticus	1.405456737852613	76.82733333333333	6	CRF1D68
Staphylococcus saprophyticus subsp. bovis	1.3127665478181165	76.62592857142857	14	CRF1D68
Staphylococcus saprophyticus subsp. saprophyticus	0.8606629658238704	76.89058333333332	12	CRF1D68
Staphylococcus schleiferi subsp. coagulans	0.9728833730787924	80.77322222222222	9	CRF1D68
Staphylococcus schleiferi subsp. schleiferi	1.8860272440853285	77.79629166666666	24	CRF1D68
Staphylococcus schweizeri	0.6666666666666666	74.3128	20	CRF1D68
Staphylococcus sciuri subsp. carnaticus	1.4603700630171867	74.3229247311828	93	CRF1D68
Staphylococcus sciuri subsp. rodentium	2.3422448870925328	75.507875	8	CRF1D68
Staphylococcus sciuri subsp. sciuri	0.951259067489541	85.50513157894737	38	CRF1D68
Staphylococcus simiae	0.6236095644623235	76.71585	20	CRF1D68
Staphylococcus simulans	1.3737267633916703	74.3	21	CRF1D68
Staphylococcus stepanovicii	1.0453447461006267	76.60740909090909	22	CRF1D68
Staphylococcus succinus subsp. casei	1.2670239235477498	75.50355102040817	49	CRF1D68
Staphylococcus succinus subsp. succinus	1.5981277626269472	74.74583333333334	24	CRF1D68
Staphylococcus vitulinus	0.9040262963743211	75.84263636363636	11	CRF1D68
Staphylococcus warneri	1.1219843477417182	77.86236842105264	19	CRF1D68
Staphylococcus xylosus	0.9279716599508533	78.52132432432433	37	CRF1D68
Stenotrophomonas acidaminiphila	0.6332866171912035	81.61705128205128	39	CRF1D68
Stenotrophomonas bentonitica	0.49587627105590215	82.51351515151515	33	CRF1D68
Stenotrophomonas chelatiphaga	0.6773267518195162	81.21359259259259	27	CRF1D68
Stenotrophomonas daejeonensis	0.581047784689623	83.37659523809523	42	CRF1D68
Stenotrophomonas ginsengisoli	0.6829292190587324	78.09361111111112	18	CRF1D68
Stenotrophomonas humi	0.6666666666666666	80.34225	20	CRF1D68
Stenotrophomonas indicatrix	0.6525334854315703	87.62847619047619	21	CRF1D68
Stenotrophomonas koreensis	0.5580489988532434	76.96564705882354	17	CRF1D68
Stenotrophomonas lactitubi	0.5480308588060634	84.88461224489797	49	CRF1D68
Stenotrophomonas maltophilia	0.4673580551963185	87.77242307692308	78	CRF1D68
Stenotrophomonas nitritireducens	0.6009252125773316	82.716175	40	CRF1D68
Stenotrophomonas panacihumi	0.49477813730525666	81.60818367346938	49	CRF1D68
Stenotrophomonas pavanii	0.4039011129992774	88.6584054054054	74	CRF1D68
Stenotrophomonas pictorum	0.5580489988532434	79.7055294117647	17	CRF1D68
Stenotrophomonas rhizophila	0.33505058622195905	82.69368253968254	63	CRF1D68
Stenotrophomonas terrae	0.35136418446315326	80.67486666666667	30	CRF1D68
Streptococcus acidominimus	1.1761037176408067	72.63114285714286	7	CRF1D68
Streptococcus agalactiae	0.852656624683062	75.59788888888889	45	CRF1D68
Streptococcus anginosus subsp. anginosus	1.3099527973789538	74.83523076923078	13	CRF1D68
Streptococcus anginosus subsp. whileyi	1.405456737852613	72.04599999999999	6	CRF1D68
Streptococcus australis	1.4296488196754653	75.67066666666666	9	CRF1D68
Streptococcus azizii	1.355261854357877	72.15238095238095	21	CRF1D68
Streptococcus bovimastitidis	1.046091735224266	75.66147826086957	23	CRF1D68
Streptococcus caballii	1.6878697424829288	74.64282352941177	17	CRF1D68
Streptococcus canis	1.6457014715109581	74.41	8	CRF1D68
Streptococcus castoreus	1.0394006494665546	74.50182352941177	17	CRF1D68
Streptococcus constellatus subsp. constellatus	1.4067555614713028	73.68784615384615	13	CRF1D68
Streptococcus constellatus subsp. pharyngae	1.0213147899774866	74.69264285714286	14	CRF1D68
Streptococcus criceti	0.9035079029052513	76.80707142857143	14	CRF1D68
Streptococcus cristatus	1.227262335243029	73.09946666666667	15	CRF1D68
Streptococcus cuniculi	1.6101529717988265	82.20433333333334	3	CRF1D68
Streptococcus devriesei	0.9403552578265701	74.09873913043478	23	CRF1D68
Streptococcus didelphis	1.9364916731037085	75.5768125	16	CRF1D68
Streptococcus downei	1.6522816715748625	73.48409375	32	CRF1D68
Streptococcus dysgalactiae subsp. dysgalactiae	1.3788526273323172	76.018	15	CRF1D68
Streptococcus dysgalactiae subsp. equisimilis	1.3737267633916703	75.16714285714286	21	CRF1D68
Streptococcus entericus	1.7880936529065323	74.47857142857143	7	CRF1D68
Streptococcus equi subsp. equi	2.9492230615310646	70.33	16	CRF1D68
Streptococcus equi subsp. ruminatorum	1.405456737852613	75.78083333333333	6	CRF1D68
Streptococcus equi subsp. zooepidemicus	1.5634719199411433	77.8078	10	CRF1D68
Streptococcus equinus	0.9642122253007896	74.54904761904761	21	CRF1D68
Streptococcus ferus	1.8856180831641267	77.62559999999999	10	CRF1D68
Streptococcus gallolyticus	0.7003333478844955	74.55569230769231	65	CRF1D68
Streptococcus gordonii	1.5207035813999623	73.06113043478261	23	CRF1D68
Streptococcus halitosis	1.6457014715109581	76.066875	8	CRF1D68
Streptococcus halotolerans	0.9570887626328053	75.60848148148148	27	CRF1D68
Streptococcus henryi	0.9259831752240382	76.12296551724138	29	CRF1D68
Streptococcus himalayensis	1.941814464341334	76.13422413793103	58	CRF1D68
Streptococcus hongkongensis	1.3565683830083088	73.460375	16	CRF1D68
Streptococcus hyointestinalis	1.1574432988665844	77.44294827586207	58	CRF1D68
Streptococcus hyovaginalis	1.6613072768595178	75.29220689655172	29	CRF1D68
Streptococcus ictaluri	0.9860132971832694	76.7475625	16	CRF1D68
Streptococcus infantarius	1.1495647062287127	82.36376923076924	13	CRF1D68
Streptococcus infantis	1.7480147469502523	73.287875	16	CRF1D68
Streptococcus iniae	1.2367704422017403	73.838	47	CRF1D68
Streptococcus intermedius	1.2909944487358054	77.219875	8	CRF1D68
Streptococcus lutetiensis	1.5594484959006472	74.45594871794871	39	CRF1D68
Streptococcus macacae	1.3012941865185959	73.47816981132075	53	CRF1D68
Streptococcus macedonicus	0.7417688338666567	80.21966666666667	27	CRF1D68
Streptococcus marimammalium	1.4267289706021797	75.48648	25	CRF1D68
Streptococcus marmotae	1.2395395650536263	75.1536875	32	CRF1D68
Streptococcus massiliensis	1.3494397557212354	78.34775	12	CRF1D68
Streptococcus merionis	1.6666666666666667	74.60385	20	CRF1D68
Streptococcus minor	1.684477831477248	71.78881818181819	11	CRF1D68
Streptococcus mitis	2.726187588085622	75.74466666666667	15	CRF1D68
Streptococcus mutans	1.1092730434983713	75.1635	22	CRF1D68
Streptococcus oralis subsp. dentisani	2.2131333406899527	76.24935714285715	14	CRF1D68
Streptococcus oralis subsp. oralis	1.247219128924647	75.9039	10	CRF1D68
Streptococcus oralis subsp. tigurinus	1.9436506316151	75.0538	5	CRF1D68
Streptococcus orisasini	0.9040262963743211	79.88187878787879	33	CRF1D68
Streptococcus orisratti	1.4625586666399293	75.23480952380952	21	CRF1D68
Streptococcus ovis	1.1109188607227682	72.48717647058824	17	CRF1D68
Streptococcus pantholopis	1.975325219355593	74.61553125	32	CRF1D68
Streptococcus parasanguinis	1.5944284449330393	70.84523809523809	21	CRF1D68
Streptococcus parasuis	0.6790370339191693	74.96855172413792	29	CRF1D68
Streptococcus parauberis	1.3866496589814081	77.47478048780488	41	CRF1D68
Streptococcus pasteurianus	1.5451217594957296	74.9421403508772	57	CRF1D68
Streptococcus penaeicida	1.0127393670836666	74.95707692307693	26	CRF1D68
Streptococcus peroris	1.1697126706435625	76.00518181818182	11	CRF1D68
Streptococcus phocae subsp. phocae	1.2909944487358054	75.2395	4	CRF1D68
Streptococcus phocae subsp. salmonis	2.249828525701843	83.87366666666667	3	CRF1D68
Streptococcus pluranimalium	1.0636105122381558	74.69085714285714	21	CRF1D68
Streptococcus plurextorum	0.7200822998230957	72.50533333333333	15	CRF1D68
Streptococcus pneumoniae	2.1018510360579263	74.64716	25	CRF1D68
Streptococcus porci	1.6140601674776078	74.26704761904762	42	CRF1D68
Streptococcus porcinus	1.346426937147361	77.10084210526315	19	CRF1D68
Streptococcus pseudopneumoniae	1.7916128329552332	74.556	6	CRF1D68
Streptococcus pseudoporcinus	1.0243938285880987	80.85216666666666	12	CRF1D68
Streptococcus pyogenes	1.0540925533894598	74.6104	10	CRF1D68
Streptococcus ratti	1.90029237516523	75.59287499999999	40	CRF1D68
Streptococcus respiraculi	1.3173978860172217	71.38472727272728	11	CRF1D68
Streptococcus rubneri	1.652200594310775	75.83877777777778	18	CRF1D68
Streptococcus ruminantium	1.0753895038701158	76.27428571428571	14	CRF1D68
Streptococcus salivarius	0.7959954870644664	76.88436363636363	22	CRF1D68
Streptococcus sanguinis	1.2909944487358056	75.53721428571428	28	CRF1D68
Streptococcus sinensis	1.5133570078162575	75.09485714285714	7	CRF1D68
Streptococcus sobrinus	1.0540925533894598	72.89235000000001	20	CRF1D68
Streptococcus suis	1.7723683131859849	74.21944444444445	18	CRF1D68
Streptococcus thermophilus	1.1653431646335017	86.48033333333333	36	CRF1D68
Streptococcus thoraltensis	1.1012178825596644	74.83863157894737	38	CRF1D68
Streptococcus timonensis	1.1486707293408518	72.670625	8	CRF1D68
Streptococcus troglodytae	1.0870408678262815	75.40223809523809	21	CRF1D68
Streptococcus uberis	1.6405358955814888	76.09633333333333	15	CRF1D68
Streptococcus urinalis	0.8575138042732103	75.17141891891892	74	CRF1D68
Streptococcus varani	0.8790788929984273	72.92617647058823	17	CRF1D68
Streptococcus vestibularis	1.926090737220691	75.62381818181818	22	CRF1D68
Streptococcus viridans	1.4142135623730951	73.9272	5	CRF1D68
Streptomyces abyssalis	1.6101529717988265	75.849	3	CRF1D68
Streptomyces achromogenes subsp. achromogenes	2.249828525701843	79.32633333333334	3	CRF1D68
Streptomyces acidiscabies	3.162277660168379	81.12	2	CRF1D68
Streptomyces actuosus	3.162277660168379	81.818	1	CRF1D68
Streptomyces afghaniensis	1.0540925533894598	71.14699999999999	5	CRF1D68
Streptomyces africanus	3.162277660168379	77.193	1	CRF1D68
Streptomyces agglomeratus	2.1081851067789192	77.7355	2	CRF1D68
Streptomyces aidingensis	2.1081851067789192	90.4165	2	CRF1D68
Streptomyces albidochromogenes	2.249828525701843	78.78533333333334	3	CRF1D68
Streptomyces albidoflavus	1.6101529717988265	88.889	3	CRF1D68
Streptomyces alboflavus	2.1081851067789192	74.56450000000001	2	CRF1D68
Streptomyces alboniger	3.162277660168379	82.353	1	CRF1D68
Streptomyces albulus	0.8606629658238704	74.84033333333333	6	CRF1D68
Streptomyces albus subsp. albus	1.2909944487358054	72.4355	4	CRF1D68
Streptomyces alfalfae	1.4142135623730951	72.4068	5	CRF1D68
Streptomyces alni	1.4142135623730951	71.652	5	CRF1D68
Streptomyces ambofaciens	1.7480147469502523	80.7635	4	CRF1D68
Streptomyces amritsarensis	1.6101529717988265	74.29533333333333	3	CRF1D68
Streptomyces anitoxydans	1.6101529717988265	79.43166666666667	3	CRF1D68
Streptomyces antibioticus	2.1081851067789192	73.52199999999999	2	CRF1D68
Streptomyces antimycoticus	3.162277660168379	83.333	1	CRF1D68
Streptomyces anulatus	3.162277660168379	82.517	1	CRF1D68
Streptomyces armeniacus	0.8606629658238704	79.471	6	CRF1D68
Streptomyces asterosporus	3.162277660168379	83.333	1	CRF1D68
Streptomyces atratus	2.1081851067789192	77.19800000000001	2	CRF1D68
Streptomyces atriruber	2.1081851067789192	72.947	2	CRF1D68
Streptomyces aurantiacus	2.1081851067789192	79.024	2	CRF1D68
Streptomyces aureocirculatus	3.162277660168379	87.179	1	CRF1D68
Streptomyces aureus	2.1081851067789192	75.8495	2	CRF1D68
Streptomyces avellaneus	2.1081851067789192	83.4265	2	CRF1D68
Streptomyces avicenniae	1.2909944487358054	77.2365	4	CRF1D68
Streptomyces avidinii	3.162277660168379	77.419	1	CRF1D68
Streptomyces azureus	3.162277660168379	81.081	1	CRF1D68
Streptomyces bacillaris	2.1081851067789192	77.649	2	CRF1D68
Streptomyces badius	3.162277660168379	72.727	1	CRF1D68
Streptomyces barkulensis	3.0965503173251925	98.15281132075472	53	CRF1D68
Streptomyces bikiniensis	3.162277660168379	77.273	1	CRF1D68
Streptomyces bingchenggensis	1.6101529717988265	81.925	3	CRF1D68
