Species	Covered_bases	Breadth	TotalBases	Average_coverage	Average_coverage_on_covered_area	Sample	Genus
Ogataea philodendri	294	0.00332499972291669	294	3.32499972291669e-5	1	CRF1D68	Ogataea
Ogataea pilisensis	430	0.003001433847769788	577	4.027505418984111e-5	1.341860465116279	CRF1D68	Ogataea
Ogataea polymorpha	1059	0.011800269901924045	1059	1.1800269901924045e-4	1	CRF1D68	Ogataea
Ogataea ramenticola	602	0.004635831915823765	681	5.244188595807283e-5	1.1312292358803986	CRF1D68	Ogataea
Ogataea trehalophila	299	0.002113610001348045	700	4.9482508392763595e-5	2.3411371237458196	CRF1D68	Ogataea
Paenarthrobacter nicotinovorans	942	0.019737892521098803	65178	0.013656861557751355	69.19108280254777	CRF1D68	Paenarthrobacter
Paenibacillus contaminans	609	0.005951549694609274	2668	2.6073455804954916e-4	4.380952380952381	CRF1D68	Paenibacillus
Paenibacillus senegalimassiliensis	29218	0.5774646105780101	30340	0.0059963982082746345	1.0384009856937504	CRF1D68	Paenibacillus
Paenibacillus silvae	397	0.005841492785388558	397	5.841492785388558e-5	1	CRF1D68	Paenibacillus
Pantoea agglomerans	1518	0.032630845822477876	1518	3.263084582247788e-4	1	CRF1D68	Pantoea
Pantoea allii	593	0.011834721035867388	593	1.1834721035867388e-4	1	CRF1D68	Pantoea
Pantoea ananatis	361	0.007248276978147148	361	7.248276978147148e-5	1	CRF1D68	Pantoea
Pantoea anthophila	48516	1.054539992901048	49945	0.010856006254728922	1.0294542006760656	CRF1D68	Pantoea
Pantoea coffeiphila	5967	0.10153353584455416	5967	0.0010153353584455415	1	CRF1D68	Pantoea
Pantoea conspicua	441	0.010234730408846149	441	1.0234730408846148e-4	1	CRF1D68	Pantoea
Pantoea cypripedii	4691	0.071576522107319	4942	7.540634667541474e-4	1.0535067149861437	CRF1D68	Pantoea
Pantoea deleyi	569	0.012332439213428793	569	1.2332439213428792e-4	1	CRF1D68	Pantoea
Pantoea dispersa	25837	0.5422718961403555	26282	0.005516116412261805	1.0172233618454154	CRF1D68	Pantoea
Pantoea endophytica	487	0.009521952989707492	636	1.2435240454730935e-4	1.3059548254620124	CRF1D68	Pantoea
Pantoea eucalypti	877	0.018410581150881743	877	1.8410581150881745e-4	1	CRF1D68	Pantoea
Pantoea eucrina	545	0.014001730562515028	545	1.4001730562515028e-4	1	CRF1D68	Pantoea
Pantoea rodasii	6523	0.11341475967129018	6606	0.0011485787251089116	1.0127242066533804	CRF1D68	Pantoea
Pantoea rwandensis	3778	0.06541535983122906	3996	6.918998885272402e-4	1.0577024880889359	CRF1D68	Pantoea
Pantoea septica	741	0.017197666873069617	1075	2.4949381765924206e-4	1.4507422402159245	CRF1D68	Pantoea
Pantoea sesami	12962	0.26391063768359674	13310	0.0027099603360350817	1.026847708686931	CRF1D68	Pantoea
Pantoea stewartii subsp. indologenes	572	0.012218997764478818	572	1.2218997764478818e-4	1	CRF1D68	Pantoea
Pantoea stewartii subsp. stewartii	471	0.009000205227609649	471	9.00020522760965e-5	1	CRF1D68	Pantoea
Pantoea vagans	990	0.020252282063965298	1463	2.9928372383415387e-4	1.4777777777777779	CRF1D68	Pantoea
Pantoea wallisii	2257	0.04850340039567772	2257	4.850340039567772e-4	1	CRF1D68	Pantoea
Paracoccus alcaliphilus	803	0.01741844350697692	1759	3.8155718715781326e-4	2.190535491905355	CRF1D68	Paracoccus
Paracoccus aminophilus	431	0.00884444004844537	431	8.844440048445369e-5	1	CRF1D68	Paracoccus
Paracoccus aminovorans	500	0.012670404266986703	500	1.2670404266986704e-4	1	CRF1D68	Paracoccus
Paracoccus contaminans	489	0.016120025290968107	489	1.6120025290968106e-4	1	CRF1D68	Paracoccus
Paracoccus halophilus	359	0.008955501634067227	359	8.955501634067227e-5	1	CRF1D68	Paracoccus
Paracoccus homiensis	570	0.014735295919641452	570	1.4735295919641452e-4	1	CRF1D68	Paracoccus
Paracoccus versutus	2340	0.042539669150450085	6578	0.001195837366118208	2.811111111111111	CRF1D68	Paracoccus
Paracoccus zhejiangensis	1041	0.022448664045715053	1588	3.4244455816134013e-4	1.5254562920268973	CRF1D68	Paracoccus
Paralactobacillus selangorensis	12943	0.5932252330871455	93998	0.043082736196960125	7.262458471760797	CRF1D68	Paralactobacillus
Paucilactobacillus hokkaidonensis	4511	0.198025886913215	13344	0.005857808545710354	2.958102416315673	CRF1D68	Paucilactobacillus
Paucilactobacillus nenjiangensis	18272	0.9160931475009237	395610	0.1983447953605738	21.65116024518389	CRF1D68	Paucilactobacillus
Paucilactobacillus oligofermentans	11045	0.6028176608928251	49248	0.026878736227840514	4.4588501584427345	CRF1D68	Paucilactobacillus
Paucilactobacillus suebicus	412099	15.510309619802658	616103	0.23188477253498013	1.4950363868876169	CRF1D68	Paucilactobacillus
Paucilactobacillus vaccinostercus	2263828	88.45838994279856	15478761	6.048278740122405	6.8374280201499404	CRF1D68	Paucilactobacillus
Paucilactobacillus wasatchensis	26451	1.3890486190647986	112986	0.05933350242851134	4.271520925484859	CRF1D68	Paucilactobacillus
Pectobacterium aquaticum	122892	2.826353541198452	136992	0.03150634901505862	1.1147348891709794	CRF1D68	Pectobacterium
Pectobacterium atrosepticum	20534	0.40226501808664544	21239	0.004160761039808251	1.034333300866855	CRF1D68	Pectobacterium
Pectobacterium betavasculorum	89954	1.919955400106676	96034	0.02049725380681732	1.0675901016074882	CRF1D68	Pectobacterium
Pectobacterium carotovorum	440340	9.241284537291481	529096	0.11103980296004845	1.2015624290321116	CRF1D68	Pectobacterium
Pectobacterium fontis	22341	0.5381345439935408	24373	0.005870799534825911	1.090953851662862	CRF1D68	Pectobacterium
Pectobacterium parmentieri	10719	0.2130657677314787	11138	0.0022139439509219236	1.0390894673010542	CRF1D68	Pectobacterium
Pectobacterium peruviense	27338	0.5712220114169181	28666	0.005989703043118507	1.048577072207184	CRF1D68	Pectobacterium
Pectobacterium polaris	133583	2.7675133793981304	151709	0.031430398125143984	1.135690918754632	CRF1D68	Pectobacterium
Pectobacterium polonicum	47940	0.9912888988877051	55663	0.011509827696868239	1.1610972048393826	CRF1D68	Pectobacterium
Pectobacterium punjabense	27257	0.5759497402130065	28362	0.005992987684602594	1.0405400447591444	CRF1D68	Pectobacterium
Pectobacterium wasabiae	16258	0.32237289291699683	17736	0.003516795195458147	1.0909090909090908	CRF1D68	Pectobacterium
Pectobacterium zantedeschiae	50990	1.0085049463024025	57682	0.011408625674174382	1.1312414198862522	CRF1D68	Pectobacterium
Pediococcus acidilactici	1495	0.07694972326408889	2559	0.0013171527881792873	1.7117056856187292	CRF1D68	Pediococcus
Pediococcus argentinicus	8834	0.5005209746844265	45429	0.025739378943784027	5.142517545845597	CRF1D68	Pediococcus
Pediococcus cellicola	4825	0.2367052590266876	15150	0.007432299843014129	3.139896373056995	CRF1D68	Pediococcus
Pediococcus claussenii	59260	2.9947548834061974	406215	0.20528423134708887	6.854792440094498	CRF1D68	Pediococcus
Pediococcus damnosus	40219	1.8350302386009258	195377	0.08914261988789703	4.85782838956712	CRF1D68	Pediococcus
Pediococcus ethanolidurans	11007	0.48684023130550313	52730	0.023322508764185686	4.790587807758699	CRF1D68	Pediococcus
Pediococcus inopinatus	20063	0.9490108301609765	126509	0.05984070732833324	6.305587399690974	CRF1D68	Pediococcus
Pediococcus lolii	2212	0.10805645901133226	2566	0.001253494004625129	1.1600361663652803	CRF1D68	Pediococcus
Pediococcus parvulus	41042	1.8348910966516658	165038	0.07378460036284723	4.021197797378296	CRF1D68	Pediococcus
Pediococcus pentosaceus	18825	1.0822037980898025	97507	0.05605442004799064	5.179654714475432	CRF1D68	Pediococcus
Pediococcus stilesii	406	0.022089792285221656	843	4.5866243587295213e-4	2.0763546798029555	CRF1D68	Pediococcus
Phytomonas serpens	79917	0.31104359471537646	81656	0.003178119270002475	1.0217600760789318	CRF1D68	Phytomonas
Phytophthora agathidicida	4426	0.011853097646118351	13574	3.6351998971624605e-4	3.0668775417984637	CRF1D68	Phytophthora
Phytophthora cactorum	3242	0.004780647960648868	4232	6.240500360723629e-5	1.3053670573719927	CRF1D68	Phytophthora
Phytophthora cambivora	1709	7.41058334416627e-4	25444	1.1033053400173587e-4	14.888238736102984	CRF1D68	Phytophthora
Phytophthora capsici	569	0.0010154502993829453	569	1.0154502993829454e-5	1	CRF1D68	Phytophthora
Phytophthora cinnamomi	2528	0.004708385194482756	5616	1.0459767109262325e-4	2.221518987341772	CRF1D68	Phytophthora
Phytophthora colocasiae	6763	0.011950319959524057	8603	1.5201626883304075e-4	1.2720686086056483	CRF1D68	Phytophthora
Phytophthora cryptogea	413	6.469371816477737e-4	1569	2.4577347167199928e-5	3.7990314769975786	CRF1D68	Phytophthora
Phytophthora infestans	13330	0.005832587541702399	13905	6.084180777747326e-5	1.0431357839459865	CRF1D68	Phytophthora
Phytophthora kernoviae	600	0.0016397523635048952	1167	3.189318347017021e-5	1.945	CRF1D68	Phytophthora
Phytophthora lateralis	1869	0.003101723897981065	2749	4.5621396444890034e-5	1.4708400214018191	CRF1D68	Phytophthora
Phytophthora litchii	4980	0.013036329107939707	9163	2.3986322011255326e-4	1.8399598393574297	CRF1D68	Phytophthora
Phytophthora megakarya	6567	0.006469662886723188	16155	1.5915548033350554e-4	2.4600274097761536	CRF1D68	Phytophthora
Phytophthora multivora	2118	0.005286774835710602	4182	1.043875937815946e-4	1.9745042492917848	CRF1D68	Phytophthora
Phytophthora nicotianae	4399	0.006159858680883416	4399	6.159858680883417e-5	1	CRF1D68	Phytophthora
Phytophthora palmivora	2574207	2.3885468977363153	2844823	0.026396451999621314	1.105125966948268	CRF1D68	Phytophthora
Phytophthora parasitica	1231	0.0014941283789088207	1735	2.105859250533553e-5	1.4094232331437855	CRF1D68	Phytophthora
Phytophthora plurivora	3244	0.008021522407309318	4858	1.2012501804780723e-4	1.497533908754624	CRF1D68	Phytophthora
Phytophthora pluvialis	2730	0.00509128306879269	4484	8.362385817020667e-5	1.6424908424908424	CRF1D68	Phytophthora
Phytophthora ramorum	2109	0.0031641770864338403	36485	5.47392133705731e-4	17.299668089141772	CRF1D68	Phytophthora
Phytophthora sojae	3640	0.004406905519250846	4962	6.007435490802939e-5	1.3631868131868132	CRF1D68	Phytophthora
Pichia exigua	2449	0.021742243527865007	5661	5.025840776285986e-4	2.311555737035525	CRF1D68	Pichia
Pichia fermentans	5259	0.04976040445680638	8171	7.73136080655191e-4	1.5537174367750524	CRF1D68	Pichia
Pichia heedii	878	0.008190031873029507	1485	1.3852160969759472e-4	1.6913439635535308	CRF1D68	Pichia
Pichia kluyveri	180887	1.4587698935997255	188553	0.015205926337874421	1.0423800494231206	CRF1D68	Pichia
Pichia kudriavzevii	103264	1.0147779794829392	105016	0.010319949284685888	1.0169662224976759	CRF1D68	Pichia
Pichia manshurica	1501965	12.107118087295161	1654160	0.13333939509429424	1.1013305902600925	CRF1D68	Pichia
Pichia membranifaciens	916	0.007908721610409121	916	7.908721610409122e-5	1	CRF1D68	Pichia
Pichia nakasei	915	0.008786488052248779	915	8.786488052248779e-5	1	CRF1D68	Pichia
Pichia norvegensis	1123	0.01093500207502132	1157	1.1266070704184922e-4	1.0302760463045415	CRF1D68	Pichia
Pichia occidentalis	706821	5.878256345404996	761166	0.06330214961647347	1.0768865101631107	CRF1D68	Pichia
Pichia terricola	11828	0.09645754212677952	12292	0.001002414700560005	1.0392289482583699	CRF1D68	Pichia
Providencia heimbachae	383	0.00893607092860476	383	8.936070928604759e-5	1	CRF1D68	Providencia
Providencia rettgeri	736	0.015815953870707587	736	1.5815953870707586e-4	1	CRF1D68	Providencia
Providencia rustigianii	1096	0.027547073827163225	1096	2.7547073827163224e-4	1	CRF1D68	Providencia
Providencia sneebia	18923	0.48568795184340946	19066	0.004893582671799633	1.0075569412883791	CRF1D68	Providencia
Providencia stuartii	3293	0.07377003641681482	3460	7.751118311636176e-4	1.050713634983298	CRF1D68	Providencia
Pseudomonas alcaliphila	768	0.014535230332300347	768	1.4535230332300347e-4	1	CRF1D68	Pseudomonas
Pseudomonas argentinensis	1453	0.028445453054039314	1453	2.8445453054039315e-4	1	CRF1D68	Pseudomonas
Pseudomonas cedrina subsp. cedrina	184	0.0028248726350903223	303	4.65182830669765e-5	1.6467391304347827	CRF1D68	Pseudomonas
Pseudomonas coleopterorum	467	0.009486288047988024	467	9.486288047988024e-5	1	CRF1D68	Pseudomonas
Pseudomonas composti	1769	0.03280485801189579	1769	3.280485801189579e-4	1	CRF1D68	Pseudomonas
Pseudomonas fulva	1044	0.021894921573607305	1044	2.1894921573607307e-4	1	CRF1D68	Pseudomonas
Pseudomonas hunanensis	575	0.008653872781147019	575	8.65387278114702e-5	1	CRF1D68	Pseudomonas
Pseudomonas mediterranea	350	0.0055382445853373865	2474	3.914747744035627e-4	7.0685714285714285	CRF1D68	Pseudomonas
Pseudomonas mendocina	768	0.014986266491722819	768	1.498626649172282e-4	1	CRF1D68	Pseudomonas
Pseudomonas monteilii	1597	0.025314196413753487	1597	2.5314196413753486e-4	1	CRF1D68	Pseudomonas
Pseudomonas oryzihabitans	475	0.009447866671705529	475	9.447866671705529e-5	1	CRF1D68	Pseudomonas
Pseudomonas psychrotolerans	718	0.012526605952754805	718	1.2526605952754806e-4	1	CRF1D68	Pseudomonas
Pseudomonas punonensis	756	0.01571843868499043	756	1.571843868499043e-4	1	CRF1D68	Pseudomonas
Pseudomonas straminea	3188	0.063859646592543	3188	6.3859646592543e-4	1	CRF1D68	Pseudomonas
Pseudomonas toyotomiensis	753	0.01371631170017782	753	1.371631170017782e-4	1	CRF1D68	Pseudomonas
Rhizobium anhuiense	254	0.003566312277254664	380	5.3354278163652456e-5	1.4960629921259843	CRF1D68	Rhizobium
Rhizobium halotolerans	394	0.008380010060265885	394	8.380010060265884e-5	1	CRF1D68	Rhizobium
Rhizobium larrymoorei	9448	0.18298258121256175	9688	0.0018763074161592909	1.0254022015241322	CRF1D68	Rhizobium
Rhizobium radiobacter	4380	0.06101219226975524	4380	6.101219226975524e-4	1	CRF1D68	Rhizobium
Rhizobium rosettiformans	441	0.00886003673399357	441	8.86003673399357e-5	1	CRF1D68	Rhizobium
Rhizobium smilacinae	1143	0.019030807430706134	1143	1.9030807430706133e-4	1	CRF1D68	Rhizobium
Rhizobium subbaraonis	391	0.005945421637594163	391	5.945421637594163e-5	1	CRF1D68	Rhizobium
Rhizobium yanglingense	3319	0.04149112528707196	23332	0.002916754851455146	7.029828261524556	CRF1D68	Rhizobium
Rhodobacter aestuarii	519	0.013511575046125499	644	1.6765807957042043e-4	1.2408477842003853	CRF1D68	Rhodobacter
Rhodobacter capsulatus	393	0.010711885177313045	481	1.3110475242462022e-4	1.2239185750636132	CRF1D68	Rhodobacter
Rhodobacter maris	348	0.009077290783445838	468	1.2207391053599577e-4	1.3448275862068966	CRF1D68	Rhodobacter
Rhodobacter veldkampii	602	0.018441056776705454	784	2.4016259988267566e-4	1.302325581395349	CRF1D68	Rhodobacter
Saccharomyces arboricola	6124	0.05270441464019168	19874	0.0017103976756354825	3.245264532984977	CRF1D68	Saccharomyces
Saccharomyces bayanus	5178	0.0436398059082128	12905	0.001087623976912874	2.492275009656238	CRF1D68	Saccharomyces
Saccharomyces cerevisiae	5299122	43.588683325512115	8157974	0.6710457794022507	1.539495410749177	CRF1D68	Saccharomyces
Saccharomyces eubayanus	1931	0.01645620871620011	11990	0.0010218018773031554	6.209218021750388	CRF1D68	Saccharomyces
Saccharomyces jurei	21731	0.18202060884390153	68571	0.005743562270045175	3.155446136855184	CRF1D68	Saccharomyces
Saccharomyces kudriavzevii	6064	0.05419580935194092	19621	0.0017535883497599486	3.2356530343007917	CRF1D68	Saccharomyces
Saccharomyces mikatae	10914	0.09515048973209043	27676	0.0024128504249819817	2.5358255451713396	CRF1D68	Saccharomyces
Saccharomyces paradoxus	91926	0.7742690596352936	263213	0.022169754149401096	2.863313969932337	CRF1D68	Saccharomyces
Saccharomyces pastorianus	2735786	14.125537836038934	4050302	0.209127081388618	1.4804893365197425	CRF1D68	Saccharomyces
Saccharomyces uvarum	2970	0.025876604839587265	9756	8.500072620034121e-4	3.2848484848484847	CRF1D68	Saccharomyces
Scheffersomyces stambukii	882	0.00666104430221294	1017	7.68059189949043e-5	1.153061224489796	CRF1D68	Scheffersomyces
Scheffersomyces stipitis	1066	0.006903617916740684	1700	1.1009522006059252e-4	1.594746716697936	CRF1D68	Scheffersomyces
Schleiferilactobacillus harbinensis	6188	0.19739513702342298	36522	0.011650396241708877	5.902068519715579	CRF1D68	Schleiferilactobacillus
Schleiferilactobacillus perolens	25863	0.7815533701863817	189595	0.05729366709990605	7.330742759927309	CRF1D68	Schleiferilactobacillus
Secundilactobacillus collinoides	270216	7.585566268855065	720329	0.20221242875618395	2.66575258311869	CRF1D68	Secundilactobacillus
Secundilactobacillus malefermentans	15257	0.761356978964251	119864	0.059814703366697905	7.856328242773809	CRF1D68	Secundilactobacillus
Secundilactobacillus mixtipabuli	21375	0.8512141399909761	77612	0.030907336530048953	3.630970760233918	CRF1D68	Secundilactobacillus
Secundilactobacillus odoratitofui	823	0.029906197014612976	1176	4.2733520886008335e-4	1.4289185905224788	CRF1D68	Secundilactobacillus
Secundilactobacillus oryzae	40982	2.2028667045797827	201561	0.10834317891801414	4.918281196622908	CRF1D68	Secundilactobacillus
Secundilactobacillus paracollinoides	45406	1.2934409842981631	234467	0.06679056231895288	5.163788926573581	CRF1D68	Secundilactobacillus
Secundilactobacillus pentosiphilus	15789	0.5796432123298911	75838	0.02784152380560788	4.803217429856229	CRF1D68	Secundilactobacillus
Secundilactobacillus silagei	14085	0.531469323069957	199234	0.0751769677760169	14.14511892083777	CRF1D68	Secundilactobacillus
Secundilactobacillus silagincola	13911	0.5314221339171553	25783	0.009849512528780113	1.8534253468478183	CRF1D68	Secundilactobacillus
Secundilactobacillus similis	36562	1.0586959178154065	292503	0.08469770035795632	8.000191455609649	CRF1D68	Secundilactobacillus
Serratia ficaria	598	0.011477986546187475	598	1.1477986546187475e-4	1	CRF1D68	Serratia
Serratia grimesii	614	0.012104964632408302	778	1.5338212514680227e-4	1.267100977198697	CRF1D68	Serratia
Serratia marcescens subsp. marcescens	1118	0.021954060637194028	1118	2.1954060637194026e-4	1	CRF1D68	Serratia
Serratia nematodiphiila	814	0.015717107511580262	814	1.5717107511580263e-4	1	CRF1D68	Serratia
Serratia odorifera	493	0.009359475823790497	493	9.359475823790497e-5	1	CRF1D68	Serratia
Serratia proteamaculans subsp. proteamaculans	374	0.006805373770597401	374	6.8053737705974e-5	1	CRF1D68	Serratia
Serratia rubidaea	410	0.008270289187807173	410	8.270289187807173e-5	1	CRF1D68	Serratia
Serratia ureilytica	2210	0.04099151234567901	2348	4.3551163342830007e-4	1.0624434389140271	CRF1D68	Serratia
Shewanella hanedai	466	0.007846403122935794	466	7.846403122935794e-5	1	CRF1D68	Shewanella
Sphingobacterium alimentarium	388	0.01084769114722162	388	1.0847691147221621e-4	1	CRF1D68	Sphingobacterium
Sphingobacterium alkalisoli	424	0.007335588103959816	424	7.335588103959816e-5	1	CRF1D68	Sphingobacterium
Sphingobacterium cellulitidis	1309	0.028422254386342032	1309	2.842225438634203e-4	1	CRF1D68	Sphingobacterium
